index,aoi,id,resolution,Mask,Sat,Dark,Shadow,Veg,Bare,Water,Unknown,Cl_Med,Cl_High,Cl_Cirrus,Snow,Total_pixels,NoData_pixels,NoData_pc,aoi_width,aoi_height,runtime,Cl_all,Mask_diff,Sat_diff,Dark_diff,Shadow_diff,Veg_diff,Bare_diff,Water_diff,Unknown_diff,Cl_Med_diff,Cl_High_diff,Cl_Cirrus_diff,Snow_diff,Cl_all_diff,diff_max,tile_size
7109,rdd_west_2a_1000_0,S2A_MSIL2A_20230630T110621_R137_T30TUM_20230630T203024,50,,0.0,0.0,0.0,7.5,92.5,0.0,0.0,0.0,0.0,0.0,0.0,400,0,0.0,1000.0000000001164,1000.0,0.2922804355621338,0.0,,0.0,0.0,0.0,0.9000000000000004,-0.9000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9000000000000057,1000.0
7115,rdd_west_2a_1000_0,S2A_MSIL2A_20230630T110621_R137_T30TUM_20230630T203024,100,,0.0,0.0,0.0,8.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0.0,1000.0000000001164,1000.0,0.29549741744995117,0.0,,0.0,0.0,0.0,1.4000000000000004,-1.4000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4000000000000057,1000.0
7121,rdd_west_2a_1000_0,S2A_MSIL2A_20230630T110621_R137_T30TUM_20230630T203024,200,,0.0,0.0,0.0,8.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0.0,1000.0000000001164,1000.0,0.292586088180542,0.0,,0.0,0.0,0.0,1.4000000000000004,-1.4000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4000000000000057,1000.0
7127,rdd_west_2a_1000_0,S2A_MSIL2A_20230630T110621_R137_T30TUM_20230630T203024,500,,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0.0,1000.0000000001164,1000.0,0.35318875312805176,0.0,,0.0,0.0,0.0,-6.6,6.599999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,1000.0
7133,rdd_west_2a_1000_0,S2A_MSIL2A_20230630T110621_R137_T30TUM_20230630T203024,1000,,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,1000.0000000001164,1000.0,0.2812950611114502,0.0,,0.0,0.0,0.0,-6.6,6.599999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,1000.0
7098,rdd_west_2a_1000_0,S2B_MSIL2A_20230605T110619_R137_T30TUM_20230605T163049,20,,0.0,0.0,1.16,17.84,80.96,0.0,0.04,0.0,0.0,0.0,0.0,2500,0,0.0,1000.0000000001164,1000.0,0.33970117568969727,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
7104,rdd_west_2a_1000_0,S2B_MSIL2A_20230605T110619_R137_T30TUM_20230605T163049,50,,0.0,0.0,1.0,20.0,78.75,0.0,0.25,0.0,0.0,0.0,0.0,400,0,0.0,1000.0000000001164,1000.0,0.2922804355621338,0.0,,0.0,0.0,-0.15999999999999992,2.16,-2.2099999999999937,0.0,0.21,0.0,0.0,0.0,0.0,0.0,2.2099999999999937,1000.0
7110,rdd_west_2a_1000_0,S2B_MSIL2A_20230605T110619_R137_T30TUM_20230605T163049,100,,0.0,0.0,0.0,18.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0.0,1000.0000000001164,1000.0,0.29549741744995117,0.0,,0.0,0.0,-1.16,0.16000000000000014,1.0400000000000063,0.0,-0.04,0.0,0.0,0.0,0.0,0.0,1.16,1000.0
7116,rdd_west_2a_1000_0,S2B_MSIL2A_20230605T110619_R137_T30TUM_20230605T163049,200,,0.0,0.0,0.0,16.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0.0,1000.0000000001164,1000.0,0.292586088180542,0.0,,0.0,0.0,-1.16,-1.8399999999999999,3.0400000000000063,0.0,-0.04,0.0,0.0,0.0,0.0,0.0,3.0400000000000063,1000.0
7122,rdd_west_2a_1000_0,S2B_MSIL2A_20230605T110619_R137_T30TUM_20230605T163049,500,,0.0,0.0,0.0,25.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0.0,1000.0000000001164,1000.0,0.35318875312805176,0.0,,0.0,0.0,-1.16,7.16,-5.959999999999994,0.0,-0.04,0.0,0.0,0.0,0.0,0.0,7.16,1000.0
7128,rdd_west_2a_1000_0,S2B_MSIL2A_20230605T110619_R137_T30TUM_20230605T163049,1000,,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,1000.0000000001164,1000.0,0.2812950611114502,0.0,,0.0,0.0,-1.16,-17.84,19.040000000000006,0.0,-0.04,0.0,0.0,0.0,0.0,0.0,19.040000000000006,1000.0
7100,rdd_west_2a_1000_0,S2B_MSIL2A_20230615T110629_R137_T30TUM_20230615T205813,20,,0.0,0.0,0.0,12.84,87.16,0.0,0.0,0.0,0.0,0.0,0.0,2500,0,0.0,1000.0000000001164,1000.0,0.33970117568969727,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
7106,rdd_west_2a_1000_0,S2B_MSIL2A_20230615T110629_R137_T30TUM_20230615T205813,50,,0.0,0.0,0.0,14.25,85.75,0.0,0.0,0.0,0.0,0.0,0.0,400,0,0.0,1000.0000000001164,1000.0,0.2922804355621338,0.0,,0.0,0.0,0.0,1.4100000000000001,-1.4099999999999966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4100000000000001,1000.0
7112,rdd_west_2a_1000_0,S2B_MSIL2A_20230615T110629_R137_T30TUM_20230615T205813,100,,0.0,0.0,0.0,16.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0.0,1000.0000000001164,1000.0,0.29549741744995117,0.0,,0.0,0.0,0.0,3.16,-3.1599999999999966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.16,1000.0
7118,rdd_west_2a_1000_0,S2B_MSIL2A_20230615T110629_R137_T30TUM_20230615T205813,200,,0.0,0.0,0.0,12.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0.0,1000.0000000001164,1000.0,0.292586088180542,0.0,,0.0,0.0,0.0,-0.8399999999999999,0.8400000000000034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8400000000000034,1000.0
