index,aoi,id,resolution,Mask,Sat,Dark,Shadow,Veg,Bare,Water,Unknown,Cl_Med,Cl_High,Cl_Cirrus,Snow,Total_pixels,NoData_pixels,NoData_pc,aoi_width,aoi_height,runtime,Cl_all,Mask_diff,Sat_diff,Dark_diff,Shadow_diff,Veg_diff,Bare_diff,Water_diff,Unknown_diff,Cl_Med_diff,Cl_High_diff,Cl_Cirrus_diff,Snow_diff,Cl_all_diff,diff_max,tile_size
13076,stockerau_full_12000_0,S2A_MSIL2A_20230606T095031_R079_T33UWP_20230606T162616,20,,0.0,0.0,0.06527777777777778,0.11583333333333333,0.08388888888888889,0.008055555555555555,0.4225,3.3066666666666666,95.9575,0.04027777777777778,0.0,360000,0,0.0,12000.000000000116,12000.000000000931,0.9989397525787354,99.30444444444444,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0
13089,stockerau_full_12000_0,S2A_MSIL2A_20230606T095031_R079_T33UWP_20230606T162616,50,,0.0,0.0,0.07118055555555555,0.11805555555555555,0.09027777777777778,0.003472222222222222,0.390625,3.282986111111111,96.0,0.043402777777777776,0.0,57600,0,0.0,12000.000000000116,12000.000000000931,0.9348976612091064,99.32638888888889,,0.0,0.0,0.005902777777777771,0.0022222222222222227,0.006388888888888888,-0.004583333333333333,-0.03187499999999999,-0.023680555555555483,0.04250000000000398,0.003124999999999996,0.0,0.021944444444443434,0.03187499999999999,12000.0
13102,stockerau_full_12000_0,S2A_MSIL2A_20230606T095031_R079_T33UWP_20230606T162616,100,,0.0,0.0,0.06944444444444445,0.09722222222222222,0.09027777777777778,0.0,0.3958333333333333,3.173611111111111,96.11805555555556,0.05555555555555555,0.0,14400,0,0.0,12000.000000000116,12000.000000000931,0.8946397304534912,99.34722222222223,,0.0,0.0,0.004166666666666666,-0.018611111111111106,0.006388888888888888,-0.008055555555555555,-0.026666666666666672,-0.13305555555555548,0.1605555555555611,0.015277777777777772,0.0,0.04277777777778624,0.04277777777778624,12000.0
13115,stockerau_full_12000_0,S2A_MSIL2A_20230606T095031_R079_T33UWP_20230606T162616,200,,0.0,0.0,0.05555555555555555,0.16666666666666666,0.08333333333333333,0.027777777777777776,0.16666666666666666,3.638888888888889,95.83333333333333,0.027777777777777776,0.0,3600,0,0.0,12000.000000000116,12000.000000000931,0.8256494998931885,99.49999999999999,,0.0,0.0,-0.00972222222222223,0.05083333333333333,-0.0005555555555555591,0.01972222222222222,-0.25583333333333336,0.3322222222222222,-0.12416666666666742,-0.012500000000000004,0.0,0.1955555555555435,0.25583333333333336,12000.0
13128,stockerau_full_12000_0,S2A_MSIL2A_20230606T095031_R079_T33UWP_20230606T162616,500,,0.0,0.0,0.0,0.0,0.1736111111111111,0.0,0.3472222222222222,2.2569444444444446,97.22222222222223,0.0,0.0,576,0,0.0,12000.000000000116,12000.000000000931,0.9326310157775879,99.47916666666667,,0.0,0.0,-0.06527777777777778,-0.11583333333333333,0.08972222222222222,-0.008055555555555555,-0.07527777777777778,-1.049722222222222,1.2647222222222325,-0.04027777777777778,0.0,0.1747222222222291,0.1747222222222291,12000.0
13141,stockerau_full_12000_0,S2A_MSIL2A_20230606T095031_R079_T33UWP_20230606T162616,1000,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7777777777777777,97.22222222222223,0.0,0.0,144,0,0.0,12000.000000000116,12000.000000000931,0.8398826122283936,100.0,,0.0,0.0,-0.06527777777777778,-0.11583333333333333,-0.08388888888888889,-0.008055555555555555,-0.4225,-0.528888888888889,1.2647222222222325,-0.04027777777777778,0.0,0.6955555555555577,0.6955555555555577,12000.0
13077,stockerau_full_12000_0,S2A_MSIL2A_20230609T100031_R122_T33UWP_20230609T173715,20,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.867222222222225,55.43888888888889,1.693888888888889,0.0,360000,0,0.0,12000.000000000116,12000.000000000931,0.9989397525787354,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0
13090,stockerau_full_12000_0,S2A_MSIL2A_20230609T100031_R122_T33UWP_20230609T173715,50,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.00347222222222,55.322916666666664,1.6736111111111112,0.0,57600,0,0.0,12000.000000000116,12000.000000000931,0.9348976612091064,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13624999999999687,-0.1159722222222257,-0.02027777777777784,0.0,0.0,0.0,12000.0
13103,stockerau_full_12000_0,S2A_MSIL2A_20230609T100031_R122_T33UWP_20230609T173715,100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.25694444444444,55.02777777777778,1.7152777777777777,0.0,14400,0,0.0,12000.000000000116,12000.000000000931,0.8946397304534912,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3897222222222183,-0.4111111111111114,0.02138888888888868,0.0,0.0,0.0,12000.0
13116,stockerau_full_12000_0,S2A_MSIL2A_20230609T100031_R122_T33UWP_20230609T173715,200,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.916666666666664,55.25,1.8333333333333333,0.0,3600,0,0.0,12000.000000000116,12000.000000000931,0.8256494998931885,99.99999999999999,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04944444444443974,-0.18888888888889,0.13944444444444426,0.0,-1.4210854715202004e-14,1.4210854715202004e-14,12000.0
13129,stockerau_full_12000_0,S2A_MSIL2A_20230609T100031_R122_T33UWP_20230609T173715,500,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.708333333333336,56.076388888888886,1.2152777777777777,0.0,576,0,0.0,12000.000000000116,12000.000000000931,0.9326310157775879,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15888888888888886,0.6374999999999957,-0.4786111111111113,0.0,0.0,0.0,12000.0
13142,stockerau_full_12000_0,S2A_MSIL2A_20230609T100031_R122_T33UWP_20230609T173715,1000,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.52777777777778,51.388888888888886,2.0833333333333335,0.0,144,0,0.0,12000.000000000116,12000.000000000931,0.8398826122283936,99.99999999999999,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.660555555555554,-4.050000000000004,0.3894444444444445,0.0,-1.4210854715202004e-14,1.4210854715202004e-14,12000.0
13080,stockerau_full_12000_0,S2A_MSIL2A_20230616T095031_R079_T33UWP_20230616T172735,20,,0.0,0.035277777777777776,0.5619444444444445,72.22638888888889,19.20861111111111,3.3608333333333333,0.5758333333333333,1.0191666666666668,2.7455555555555557,0.2663888888888889,0.0,360000,0,0.0,12000.000000000116,12000.000000000931,0.9989397525787354,4.0311111111111115,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0
13093,stockerau_full_12000_0,S2A_MSIL2A_20230616T095031_R079_T33UWP_20230616T172735,50,,0.0,0.036458333333333336,0.5659722222222222,72.359375,19.197916666666668,3.3402777777777777,0.5590277777777778,1.0121527777777777,2.6753472222222223,0.2534722222222222,0.0,57600,0,0.0,12000.000000000116,12000.000000000931,0.9348976612091064,3.9409722222222223,,0.0,0.0011805555555555597,0.004027777777777741,0.13298611111110858,-0.010694444444443008,-0.02055555555555566,-0.016805555555555518,-0.007013888888889097,-0.07020833333333343,-0.012916666666666687,0.0,-0.09013888888888921,0.13298611111110858,12000.0
