index,aoi,id,resolution,Mask,Sat,Dark,Shadow,Veg,Bare,Water,Unknown,Cl_Med,Cl_High,Cl_Cirrus,Snow,Total_pixels,NoData_pixels,NoData_pc,aoi_width,aoi_height,runtime,Cl_all,Mask_diff,Sat_diff,Dark_diff,Shadow_diff,Veg_diff,Bare_diff,Water_diff,Unknown_diff,Cl_Med_diff,Cl_High_diff,Cl_Cirrus_diff,Snow_diff,Cl_all_diff,diff_max,tile_size
31,T50PQT_20000_0,S2B_MSIL2A_20230609T022539_R046_T50PQT_20230609T075214,1000,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,400,0,0.0,20000.000000000582,20000.000000000233,0.6019558906555176,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0
3,T50PQT_20000_0,S2B_MSIL2A_20230619T022539_R046_T50PQT_20230619T074224,20,,0.0,0.0,0.0,0.0,0.0,15.1291,0.0,11.1176,4.1601,69.5932,0.0,1000000,0,0.0,20000.000000000582,20000.000000000233,0.8124465942382812,84.87089999999999,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0
9,T50PQT_20000_0,S2B_MSIL2A_20230619T022539_R046_T50PQT_20230619T074224,50,,0.0,0.0,0.0,0.0,0.0,15.124375,0.0,11.136875,4.125625,69.613125,0.0,160000,0,0.0,20000.000000000582,20000.000000000233,0.33866167068481445,84.875625,,0.0,0.0,0.0,0.0,0.0,-0.004724999999998758,0.0,0.019275000000000375,-0.03447499999999959,0.019925000000000637,0.0,0.00472500000000764,0.00472500000000764,20000.0
15,T50PQT_20000_0,S2B_MSIL2A_20230619T022539_R046_T50PQT_20230619T074224,100,,0.0,0.0,0.0,0.0,0.0,15.095,0.0,11.1175,4.105,69.6825,0.0,40000,0,0.0,20000.000000000582,20000.000000000233,0.33188486099243164,84.905,,0.0,0.0,0.0,0.0,0.0,-0.03409999999999869,0.0,-9.999999999976694e-05,-0.05509999999999948,0.0893000000000086,0.0,0.034100000000009345,0.034100000000009345,20000.0
21,T50PQT_20000_0,S2B_MSIL2A_20230619T022539_R046_T50PQT_20230619T074224,200,,0.0,0.0,0.0,0.0,0.0,15.05,0.0,10.99,3.96,70.0,0.0,10000,0,0.0,20000.000000000582,20000.000000000233,0.3434329032897949,84.95,,0.0,0.0,0.0,0.0,0.0,-0.07909999999999862,0.0,-0.12759999999999927,-0.20009999999999994,0.40680000000000405,0.0,0.07910000000001105,0.07910000000001105,20000.0
27,T50PQT_20000_0,S2B_MSIL2A_20230619T022539_R046_T50PQT_20230619T074224,500,,0.0,0.0,0.0,0.0,0.0,15.125,0.0,10.8125,3.9375,70.125,0.0,1600,0,0.0,20000.000000000582,20000.000000000233,0.3260977268218994,84.875,,0.0,0.0,0.0,0.0,0.0,-0.004099999999999326,0.0,-0.3050999999999995,-0.2225999999999999,0.531800000000004,0.0,0.004100000000008208,0.004100000000008208,20000.0
33,T50PQT_20000_0,S2B_MSIL2A_20230619T022539_R046_T50PQT_20230619T074224,1000,,0.0,0.0,0.0,0.0,0.0,14.75,0.0,9.0,3.5,72.75,0.0,400,0,0.0,20000.000000000582,20000.000000000233,0.6019558906555176,85.25,,0.0,0.0,0.0,0.0,0.0,-0.3790999999999993,0.0,-2.1175999999999995,-0.6600999999999999,3.156800000000004,0.0,0.3791000000000082,0.3791000000000082,20000.0
5,T50PQT_20000_0,S2B_MSIL2A_20230629T022539_R046_T50PQT_20230629T115903,20,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.8628,0.098,0.0392,0.0,1000000,0,0.0,20000.000000000582,20000.000000000233,0.8124465942382812,99.99999999999999,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0
11,T50PQT_20000_0,S2B_MSIL2A_20230629T022539_R046_T50PQT_20230629T115903,50,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.85625,0.104375,0.039375,0.0,160000,0,0.0,20000.000000000582,20000.000000000233,0.33866167068481445,100.00000000000001,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006549999999990064,0.006374999999999992,0.00017500000000000154,0.0,2.842170943040401e-14,2.842170943040401e-14,20000.0
17,T50PQT_20000_0,S2B_MSIL2A_20230629T022539_R046_T50PQT_20230629T115903,100,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.855,0.1,0.045,0.0,40000,0,0.0,20000.000000000582,20000.000000000233,0.33188486099243164,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007799999999988927,0.0020000000000000018,0.0058,0.0,1.4210854715202004e-14,1.4210854715202004e-14,20000.0
