index,aoi,id,resolution,Mask,Sat,Dark,Shadow,Veg,Bare,Water,Unknown,Cl_Med,Cl_High,Cl_Cirrus,Snow,Total_pixels,NoData_pixels,NoData_pc,aoi_width,aoi_height,runtime,Cl_all,Mask_diff,Sat_diff,Dark_diff,Shadow_diff,Veg_diff,Bare_diff,Water_diff,Unknown_diff,Cl_Med_diff,Cl_High_diff,Cl_Cirrus_diff,Snow_diff,Cl_all_diff,diff_max,tile_size
14107,rdd_west_merged_12000_0,S2A_MSIL2A_20230610T110621_R137_T30TUM_20230610T202756,20,,0.0,0.0,0.8358333333333333,0.08083333333333333,0.20583333333333334,0.0,0.5944444444444444,9.388055555555555,88.81333333333333,0.08166666666666667,0.0,360000,0,0.0,12000.0,12000.000000000931,0.43406128883361816,98.28305555555555,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0
14113,rdd_west_merged_12000_0,S2A_MSIL2A_20230610T110621_R137_T30TUM_20230610T202756,50,,0.0,0.0,0.8315972222222222,0.08506944444444445,0.1909722222222222,0.0,0.578125,9.36111111111111,88.86631944444444,0.08680555555555555,0.0,57600,0,0.0,12000.0,12000.000000000931,0.366579532623291,98.31423611111111,,0.0,0.0,-0.004236111111111107,0.004236111111111121,-0.01486111111111113,0.0,-0.016319444444444442,-0.026944444444444215,0.05298611111111029,0.005138888888888887,0.0,0.031180555555565093,0.031180555555565093,12000.0
14119,rdd_west_merged_12000_0,S2A_MSIL2A_20230610T110621_R137_T30TUM_20230610T202756,100,,0.0,0.0,0.7569444444444444,0.0763888888888889,0.20833333333333334,0.0,0.5486111111111112,9.32638888888889,89.02083333333333,0.0625,0.0,14400,0,0.0,12000.0,12000.000000000931,0.3445436954498291,98.40972222222221,,0.0,0.0,-0.0788888888888889,-0.004444444444444431,0.0025000000000000022,0.0,-0.04583333333333328,-0.06166666666666565,0.20749999999999602,-0.019166666666666665,0.0,0.12666666666666515,0.12666666666666515,12000.0
14125,rdd_west_merged_12000_0,S2A_MSIL2A_20230610T110621_R137_T30TUM_20230610T202756,200,,0.0,0.0,0.6388888888888888,0.027777777777777776,0.19444444444444445,0.0,0.6111111111111112,9.055555555555555,89.38888888888889,0.08333333333333333,0.0,3600,0,0.0,12000.0,12000.000000000931,0.41397833824157715,98.52777777777777,,0.0,0.0,-0.19694444444444448,-0.05305555555555555,-0.011388888888888893,0.0,0.01666666666666672,-0.3324999999999996,0.5755555555555532,0.0016666666666666635,0.0,0.24472222222222229,0.24472222222222229,12000.0
14131,rdd_west_merged_12000_0,S2A_MSIL2A_20230610T110621_R137_T30TUM_20230610T202756,500,,0.0,0.0,0.5208333333333334,0.0,0.1736111111111111,0.0,0.6944444444444444,8.333333333333334,90.27777777777777,0.0,0.0,576,0,0.0,12000.0,12000.000000000931,0.3570423126220703,98.6111111111111,,0.0,0.0,-0.31499999999999995,-0.08083333333333333,-0.032222222222222235,0.0,0.09999999999999998,-1.054722222222221,1.4644444444444389,-0.08166666666666667,0.0,0.3280555555555509,0.3280555555555509,12000.0
14137,rdd_west_merged_12000_0,S2A_MSIL2A_20230610T110621_R137_T30TUM_20230610T202756,1000,,0.0,0.0,0.0,0.0,0.0,0.0,0.6944444444444444,15.277777777777779,84.02777777777777,0.0,0.0,144,0,0.0,12000.0,12000.000000000931,0.34766554832458496,99.30555555555554,,0.0,0.0,-0.8358333333333333,-0.08083333333333333,-0.20583333333333334,0.0,0.09999999999999998,5.889722222222224,-4.785555555555561,-0.08166666666666667,0.0,1.0224999999999937,1.0224999999999937,12000.0
14109,rdd_west_merged_12000_0,S2A_MSIL2A_20230620T110621_R137_T30TUM_20230620T202552,20,,0.0,0.0,0.0,0.006111111111111111,0.3672222222222222,0.0,0.0,15.006388888888889,80.62,4.000277777777778,0.0,360000,0,0.0,12000.0,12000.000000000931,0.43406128883361816,99.62666666666668,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0
14115,rdd_west_merged_12000_0,S2A_MSIL2A_20230620T110621_R137_T30TUM_20230620T202552,50,,0.0,0.0,0.0,0.006944444444444444,0.3611111111111111,0.0,0.0,14.972222222222221,80.69270833333333,3.967013888888889,0.0,57600,0,0.0,12000.0,12000.000000000931,0.366579532623291,99.63194444444443,,0.0,0.0,0.0,0.0008333333333333326,-0.006111111111111123,0.0,0.0,-0.03416666666666757,0.07270833333332405,-0.03326388888888898,0.0,0.005277777777749293,0.006111111111111123,12000.0
14121,rdd_west_merged_12000_0,S2A_MSIL2A_20230620T110621_R137_T30TUM_20230620T202552,100,,0.0,0.0,0.0,0.006944444444444444,0.3402777777777778,0.0,0.0,14.756944444444445,81.02777777777777,3.8680555555555554,0.0,14400,0,0.0,12000.0,12000.000000000931,0.3445436954498291,99.65277777777777,,0.0,0.0,0.0,0.0008333333333333326,-0.026944444444444438,0.0,0.0,-0.24944444444444436,0.4077777777777669,-0.13222222222222246,0.0,0.0261111111110921,0.026944444444444438,12000.0
14127,rdd_west_merged_12000_0,S2A_MSIL2A_20230620T110621_R137_T30TUM_20230620T202552,200,,0.0,0.0,0.0,0.0,0.25,0.0,0.0,15.027777777777779,81.13888888888889,3.5833333333333335,0.0,3600,0,0.0,12000.0,12000.000000000931,0.41397833824157715,99.74999999999999,,0.0,0.0,0.0,-0.006111111111111111,-0.11722222222222223,0.0,0.0,0.021388888888889568,0.5188888888888812,-0.41694444444444434,0.0,0.12333333333330643,0.12333333333330643,12000.0
14133,rdd_west_merged_12000_0,S2A_MSIL2A_20230620T110621_R137_T30TUM_20230620T202552,500,,0.0,0.0,0.0,0.0,0.1736111111111111,0.0,0.0,14.583333333333334,81.77083333333333,3.4722222222222223,0.0,576,0,0.0,12000.0,12000.000000000931,0.3570423126220703,99.82638888888889,,0.0,0.0,0.0,-0.006111111111111111,-0.19361111111111112,0.0,0.0,-0.4230555555555551,1.150833333333324,-0.5280555555555555,0.0,0.19972222222220637,0.19972222222220637,12000.0
14139,rdd_west_merged_12000_0,S2A_MSIL2A_20230620T110621_R137_T30TUM_20230620T202552,1000,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.972222222222221,80.55555555555556,3.4722222222222223,0.0,144,0,0.0,12000.0,12000.000000000931,0.34766554832458496,100.0,,0.0,0.0,0.0,-0.006111111111111111,-0.3672222222222222,0.0,0.0,0.9658333333333324,-0.06444444444444741,-0.5280555555555555,0.0,0.37333333333332064,0.37333333333332064,12000.0
14111,rdd_west_merged_12000_0,S2A_MSIL2A_20230630T110621_R137_T30TUM_20230630T203024,20,,0.0,0.05444444444444444,0.0,14.890555555555556,84.92555555555556,0.04472222222222222,0.08472222222222223,0.0,0.0,0.0,0.0,360000,0,0.0,12000.0,12000.000000000931,0.43406128883361816,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0
14117,rdd_west_merged_12000_0,S2A_MSIL2A_20230630T110621_R137_T30TUM_20230630T203024,50,,0.0,0.05381944444444445,0.0,14.79513888888889,85.02083333333333,0.046875,0.08333333333333333,0.0,0.0,0.0,0.0,57600,0,0.0,12000.0,12000.000000000931,0.366579532623291,0.0,,0.0,-0.0006249999999999936,0.0,-0.09541666666666693,0.09527777777776691,0.0021527777777777812,-0.0013888888888888978,0.0,0.0,0.0,0.0,0.0,0.09541666666666693,12000.0
